LED_type,Sample_ID,Material,Dies,CCT,Ts,IF,Time,Flux
1,14,2,2,2700,86.5,100,6805,96.7
1,14,2,2,2700,86.5,100,7601,96.6
1,14,2,2,2700,86.5,100,8437,96.5
1,14,2,2,2700,86.5,100,9269,96.3
1,14,2,2,2700,86.5,100,10100,96.5
1,15,2,2,2700,86.5,100,0,100
1,15,2,2,2700,86.5,100,541,98.6
1,15,2,2,2700,86.5,100,1007,98.4
1,15,2,2,2700,86.5,100,1697,98.1
1,15,2,2,2700,86.5,100,2379,97.7
1,15,2,2,2700,86.5,100,3141,97.4
1,15,2,2,2700,86.5,100,3829,97.3
1,15,2,2,2700,86.5,100,4544,97.4
1,15,2,2,2700,86.5,100,5210,97.1
1,15,2,2,2700,86.5,100,6043,97.1
1,15,2,2,2700,86.5,100,6805,97
1,15,2,2,2700,86.5,100,7601,96.9
1,15,2,2,2700,86.5,100,8437,96.8
1,15,2,2,2700,86.5,100,9269,96.6
1,15,2,2,2700,86.5,100,10100,97
1,16,2,2,2700,86.5,100,0,100
1,16,2,2,2700,86.5,100,541,98
1,16,2,2,2700,86.5,100,1007,97.8
1,16,2,2,2700,86.5,100,1697,97.5
1,16,2,2,2700,86.5,100,2379,97.2
1,16,2,2,2700,86.5,100,3141,96.9
1,16,2,2,2700,86.5,100,3829,96.9
1,16,2,2,2700,86.5,100,4544,97
1,16,2,2,2700,86.5,100,5210,96.6
1,16,2,2,2700,86.5,100,6043,96.5
1,16,2,2,2700,86.5,100,6805,96.4
1,16,2,2,2700,86.5,100,7601,96.3
1,16,2,2,2700,86.5,100,8437,96.2
1,16,2,2,2700,86.5,100,9269,95.9
1,16,2,2,2700,86.5,100,10100,96.4
1,17,2,2,2700,86.5,100,0,100
1,17,2,2,2700,86.5,100,541,98.3
1,17,2,2,2700,86.5,100,1007,98.1
1,17,2,2,2700,86.5,100,1697,97.8
1,17,2,2,2700,86.5,100,2379,97.5
1,17,2,2,2700,86.5,100,3141,97.2
1,17,2,2,2700,86.5,100,3829,97.1
1,17,2,2,2700,86.5,100,4544,97.1
1,17,2,2,2700,86.5,100,5210,96.9
1,17,2,2,2700,86.5,100,6043,96.6
1,17,2,2,2700,86.5,100,6805,96.4
1,17,2,2,2700,86.5,100,7601,96.4
1,17,2,2,2700,86.5,100,8437,96.3
1,17,2,2,2700,86.5,100,9269,96
1,17,2,2,2700,86.5,100,10100,96.5
1,18,2,2,2700,86.5,100,0,100
1,18,2,2,2700,86.5,100,541,98.7
1,18,2,2,2700,86.5,100,1007,98.6
1,18,2,2,2700,86.5,100,1697,98.3
1,18,2,2,2700,86.5,100,2379,98
1,18,2,2,2700,86.5,100,3141,97.8
1,18,2,2,2700,86.5,100,3829,97.8
1,18,2,2,2700,86.5,100,4544,97.5
1,18,2,2,2700,86.5,100,5210,97.6
1,18,2,2,2700,86.5,100,6043,97.3
1,18,2,2,2700,86.5,100,6805,97.1
1,18,2,2,2700,86.5,100,7601,97
1,18,2,2,2700,86.5,100,8437,96.9
1,18,2,2,2700,86.5,100,9269,96.5
1,18,2,2,2700,86.5,100,10100,96.9
1,19,2,2,2700,86.5,100,0,100
1,19,2,2,2700,86.5,100,541,99
1,19,2,2,2700,86.5,100,1007,98.8
1,19,2,2,2700,86.5,100,1697,98.4
1,19,2,2,2700,86.5,100,2379,97.9
1,19,2,2,2700,86.5,100,3141,97.6
1,19,2,2,2700,86.5,100,3829,97.5
1,19,2,2,2700,86.5,100,4544,97.1
1,19,2,2,2700,86.5,100,5210,97.2
1,19,2,2,2700,86.5,100,6043,97
1,19,2,2,2700,86.5,100,6805,96.8
1,19,2,2,2700,86.5,100,7601,96.7
1,19,2,2,2700,86.5,100,8437,96.6
1,19,2,2,2700,86.5,100,9269,96.2
1,19,2,2,2700,86.5,100,10100,96.5
1,20,2,2,2700,86.5,100,0,100
1,20,2,2,2700,86.5,100,541,98.8
1,20,2,2,2700,86.5,100,1007,98.7
1,20,2,2,2700,86.5,100,1697,98.4
1,20,2,2,2700,86.5,100,2379,97.9
1,20,2,2,2700,86.5,100,3141,97.5
1,20,2,2,2700,86.5,100,3829,97.4
1,20,2,2,2700,86.5,100,4544,97
1,20,2,2,2700,86.5,100,5210,97.1
1,20,2,2,2700,86.5,100,6043,96.9
1,20,2,2,2700,86.5,100,6805,96.7
1,20,2,2,2700,86.5,100,7601,96.6
1,20,2,2,2700,86.5,100,8437,96.4
1,20,2,2,2700,86.5,100,9269,96
1,20,2,2,2700,86.5,100,10100,96.2
1,21,2,2,2700,86.5,100,0,100
1,21,2,2,2700,86.5,100,541,98.7
1,21,2,2,2700,86.5,100,1007,98.6
1,21,2,2,2700,86.5,100,1697,98.3
1,21,2,2,2700,86.5,100,2379,97.8
1,21,2,2,2700,86.5,100,3141,97.5
1,21,2,2,2700,86.5,100,3829,97.4
1,21,2,2,2700,86.5,100,4544,97.2
1,21,2,2,2700,86.5,100,5210,97.2
1,21,2,2,2700,86.5,100,6043,97.3
1,21,2,2,2700,86.5,100,6805,97.2
1,21,2,2,2700,86.5,100,7601,97.2
1,21,2,2,2700,86.5,100,8437,97.1
1,21,2,2,2700,86.5,100,9269,96.7
1,21,2,2,2700,86.5,100,10100,96.8
1,22,2,2,2700,86.5,100,0,100
1,22,2,2,2700,86.5,100,541,98.4
1,22,2,2,2700,86.5,100,1007,98.1
1,22,2,2,2700,86.5,100,1697,97.8
1,22,2,2,2700,86.5,100,2379,97.5
1,22,2,2,2700,86.5,100,3141,97.1
1,22,2,2,2700,86.5,100,3829,97
1,22,2,2,2700,86.5,100,4544,96.9
1,22,2,2,2700,86.5,100,5210,96.8
1,22,2,2,2700,86.5,100,6043,97
1,22,2,2,2700,86.5,100,6805,96.8
1,22,2,2,2700,86.5,100,7601,96.7
1,22,2,2,2700,86.5,100,8437,96.6
1,22,2,2,2700,86.5,100,9269,96.2
1,22,2,2,2700,86.5,100,10100,96.3
1,23,2,2,2700,86.5,100,0,100
1,23,2,2,2700,86.5,100,541,98.2
1,23,2,2,2700,86.5,100,1007,98
1,23,2,2,2700,86.5,100,1697,97.7
1,23,2,2,2700,86.5,100,2379,97.6
1,23,2,2,2700,86.5,100,3141,97.2
1,23,2,2,2700,86.5,100,3829,97.1
1,23,2,2,2700,86.5,100,4544,97.1
1,23,2,2,2700,86.5,100,5210,96.9
1,23,2,2,2700,86.5,100,6043,97.2
1,23,2,2,2700,86.5,100,6805,97
1,23,2,2,2700,86.5,100,7601,97
1,23,2,2,2700,86.5,100,8437,96.9
1,23,2,2,2700,86.5,100,9269,96.5
1,23,2,2,2700,86.5,100,10100,97
1,24,2,2,2700,86.5,100,0,100
1,24,2,2,2700,86.5,100,541,98.5
1,24,2,2,2700,86.5,100,1007,98.3
1,24,2,2,2700,86.5,100,1697,98
1,24,2,2,2700,86.5,100,2379,97.7
1,24,2,2,2700,86.5,100,3141,97.3
1,24,2,2,2700,86.5,100,3829,97.2
1,24,2,2,2700,86.5,100,4544,97.2
1,24,2,2,2700,86.5,100,5210,97
1,24,2,2,2700,86.5,100,6043,97
1,24,2,2,2700,86.5,100,6805,96.8
1,24,2,2,2700,86.5,100,7601,96.8
1,24,2,2,2700,86.5,100,8437,96.6
1,24,2,2,2700,86.5,100,9269,96.2
1,24,2,2,2700,86.5,100,10100,96.7
1,25,2,2,2700,86.5,100,0,100
1,25,2,2,2700,86.5,100,541,98.5
1,25,2,2,2700,86.5,100,1007,98.3
1,25,2,2,2700,86.5,100,1697,98
1,25,2,2,2700,86.5,100,2379,97.8
1,25,2,2,2700,86.5,100,3141,97.4
1,25,2,2,2700,86.5,100,3829,97.3
1,25,2,2,2700,86.5,100,4544,97.3
1,25,2,2,2700,86.5,100,5210,97
1,25,2,2,2700,86.5,100,6043,97
1,25,2,2,2700,86.5,100,6805,96.9
1,25,2,2,2700,86.5,100,7601,96.8
1,25,2,2,2700,86.5,100,8437,96.6
1,25,2,2,2700,86.5,100,9269,96.3
1,25,2,2,2700,86.5,100,10100,97
1,1,2,2,2700,106.2,100,1,100
1,1,2,2,2700,106.2,100,541,97.9
1,1,2,2,2700,106.2,100,1008,97.3
1,1,2,2,2700,106.2,100,1698,96.6
1,1,2,2,2700,106.2,100,2380,95.8
1,1,2,2,2700,106.2,100,3142,95.2
1,1,2,2,2700,106.2,100,3830,94.8
1,1,2,2,2700,106.2,100,4545,94.2
1,1,2,2,2700,106.2,100,5210,94
1,1,2,2,2700,106.2,100,6044,94
1,1,2,2,2700,106.2,100,6806,93.6
1,1,2,2,2700,106.2,100,7601,93.2
1,1,2,2,2700,106.2,100,8436,92.7
1,1,2,2,2700,106.2,100,9269,92.4
1,1,2,2,2700,106.2,100,10100,92.4
1,2,2,2,2700,106.2,100,1,100
1,2,2,2,2700,106.2,100,541,98
1,2,2,2,2700,106.2,100,1008,97.6
1,2,2,2,2700,106.2,100,1698,96.9
1,2,2,2,2700,106.2,100,2380,96.4
1,2,2,2,2700,106.2,100,3142,95.8
1,2,2,2,2700,106.2,100,3830,95.6
1,2,2,2,2700,106.2,100,4545,95.1
1,2,2,2,2700,106.2,100,5210,95
1,2,2,2,2700,106.2,100,6044,95
1,2,2,2,2700,106.2,100,6806,94.7
1,2,2,2,2700,106.2,100,7601,94.5
1,2,2,2,2700,106.2,100,8436,94.2
1,2,2,2,2700,106.2,100,9269,93.9
1,2,2,2,2700,106.2,100,10100,94
1,3,2,2,2700,106.2,100,1,100
1,3,2,2,2700,106.2,100,541,97.5
1,3,2,2,2700,106.2,100,1008,96.7
1,3,2,2,2700,106.2,100,1698,95.5
1,3,2,2,2700,106.2,100,2380,94.7
1,3,2,2,2700,106.2,100,3142,93.9
1,3,2,2,2700,106.2,100,3830,93.5
1,3,2,2,2700,106.2,100,4545,93.1
1,3,2,2,2700,106.2,100,5210,92.7
1,3,2,2,2700,106.2,100,6044,92.6
1,3,2,2,2700,106.2,100,6806,92.2
1,3,2,2,2700,106.2,100,7601,91.8
1,3,2,2,2700,106.2,100,8436,91.5
1,3,2,2,2700,106.2,100,9269,91.1
1,3,2,2,2700,106.2,100,10100,91.3
1,4,2,2,2700,106.2,100,1,100
1,4,2,2,2700,106.2,100,541,97.9
1,4,2,2,2700,106.2,100,1008,97.3
1,4,2,2,2700,106.2,100,1698,96.4
1,4,2,2,2700,106.2,100,2380,95.8
1,4,2,2,2700,106.2,100,3142,95.1
1,4,2,2,2700,106.2,100,3830,94.7
1,4,2,2,2700,106.2,100,4545,94.5
1,4,2,2,2700,106.2,100,5210,94.1
1,4,2,2,2700,106.2,100,6044,94
1,4,2,2,2700,106.2,100,6806,93.6
1,4,2,2,2700,106.2,100,7601,93.3
1,4,2,2,2700,106.2,100,8436,93
1,4,2,2,2700,106.2,100,9269,92.6
1,4,2,2,2700,106.2,100,10100,92.8
1,5,2,2,2700,106.2,100,1,100
1,5,2,2,2700,106.2,100,541,98
1,5,2,2,2700,106.2,100,1008,97.3
1,5,2,2,2700,106.2,100,1698,96.5
1,5,2,2,2700,106.2,100,2380,95.9
1,5,2,2,2700,106.2,100,3142,95.2
1,5,2,2,2700,106.2,100,3830,94.9
1,5,2,2,2700,106.2,100,4545,94.5
1,5,2,2,2700,106.2,100,5210,94.2
1,5,2,2,2700,106.2,100,6044,93.9
1,5,2,2,2700,106.2,100,6806,93.5
1,5,2,2,2700,106.2,100,7601,93.2
1,5,2,2,2700,106.2,100,8436,92.9
1,5,2,2,2700,106.2,100,9269,92.7
1,5,2,2,2700,106.2,100,10100,93
1,6,2,2,2700,106.2,100,1,100
1,6,2,2,2700,106.2,100,541,97.9
1,6,2,2,2700,106.2,100,1008,97.2
1,6,2,2,2700,106.2,100,1698,96.4
1,6,2,2,2700,106.2,100,2380,95.7
1,6,2,2,2700,106.2,100,3142,95.1
1,6,2,2,2700,106.2,100,3830,94.7
1,6,2,2,2700,106.2,100,4545,94.3
1,6,2,2,2700,106.2,100,5210,94.2
1,6,2,2,2700,106.2,100,6044,93.6
1,6,2,2,2700,106.2,100,6806,93.2
1,6,2,2,2700,106.2,100,7601,92.9
1,6,2,2,2700,106.2,100,8436,92.6
1,6,2,2,2700,106.2,100,9269,92.3
1,6,2,2,2700,106.2,100,10100,92.7
1,7,2,2,2700,106.2,100,1,100
1,7,2,2,2700,106.2,100,541,97.9
1,7,2,2,2700,106.2,100,1008,97.3
1,7,2,2,2700,106.2,100,1698,96.7
1,7,2,2,2700,106.2,100,2380,96
1,7,2,2,2700,106.2,100,3142,95.5
1,7,2,2,2700,106.2,100,3830,95.2
1,7,2,2,2700,106.2,100,4545,94.8
1,7,2,2,2700,106.2,100,5210,94.8
1,7,2,2,2700,106.2,100,6044,94.2
1,7,2,2,2700,106.2,100,6806,93.9
1,7,2,2,2700,106.2,100,7601,93.7
1,7,2,2,2700,106.2,100,8436,93.4
1,7,2,2,2700,106.2,100,9269,93.3
1,7,2,2,2700,106.2,100,10100,93.7
1,8,2,2,2700,106.2,100,1,100
1,8,2,2,2700,106.2,100,541,98.4
1,8,2,2,2700,106.2,100,1008,97.7
1,8,2,2,2700,106.2,100,1698,96.9
1,8,2,2,2700,106.2,100,2380,96
1,8,2,2,2700,106.2,100,3142,95.3
1,8,2,2,2700,106.2,100,3830,94.8
1,8,2,2,2700,106.2,100,4545,94.1
1,8,2,2,2700,106.2,100,5210,93.9
1,8,2,2,2700,106.2,100,6044,93.3
1,8,2,2,2700,106.2,100,6806,93
1,8,2,2,2700,106.2,100,7601,92.7
1,8,2,2,2700,106.2,100,8436,92.2
1,8,2,2,2700,106.2,100,9269,92
1,8,2,2,2700,106.2,100,10100,92.3
1,9,2,2,2700,106.2,100,1,100
1,9,2,2,2700,106.2,100,541,98.4
1,9,2,2,2700,106.2,100,1008,97.8
1,9,2,2,2700,106.2,100,1698,97
1,9,2,2,2700,106.2,100,2380,96.2
1,9,2,2,2700,106.2,100,3142,95.6
1,9,2,2,2700,106.2,100,3830,95.2
1,9,2,2,2700,106.2,100,4545,94.5
1,9,2,2,2700,106.2,100,5210,94.5
1,9,2,2,2700,106.2,100,6044,93.9
1,9,2,2,2700,106.2,100,6806,93.5
1,9,2,2,2700,106.2,100,7601,93.2
1,9,2,2,2700,106.2,100,8436,92.6
1,9,2,2,2700,106.2,100,9269,92.3
1,9,2,2,2700,106.2,100,10100,92.4
1,10,2,2,2700,106.2,100,1,100
1,10,2,2,2700,106.2,100,541,97.9
1,10,2,2,2700,106.2,100,1008,96.9
1,10,2,2,2700,106.2,100,1698,95.6
1,10,2,2,2700,106.2,100,2380,94.3
1,10,2,2,2700,106.2,100,3142,93.3
1,10,2,2,2700,106.2,100,3830,92.5
1,10,2,2,2700,106.2,100,4545,91.5
1,10,2,2,2700,106.2,100,5210,91.1
1,10,2,2,2700,106.2,100,6044,90.4
1,10,2,2,2700,106.2,100,6806,89.6
1,10,2,2,2700,106.2,100,7601,88.9
1,10,2,2,2700,106.2,100,8436,88.1
1,10,2,2,2700,106.2,100,9269,87.5
1,10,2,2,2700,106.2,100,10100,87.3
1,11,2,2,2700,106.2,100,1,100
1,11,2,2,2700,106.2,100,541,98.2
1,11,2,2,2700,106.2,100,1008,97.6
1,11,2,2,2700,106.2,100,1698,96.8
1,11,2,2,2700,106.2,100,2380,95.8
1,11,2,2,2700,106.2,100,3142,95.2
1,11,2,2,2700,106.2,100,3830,94.9
1,11,2,2,2700,106.2,100,4545,94.3
1,11,2,2,2700,106.2,100,5210,94.1
1,11,2,2,2700,106.2,100,6044,93.8
1,11,2,2,2700,106.2,100,6806,93.5
1,11,2,2,2700,106.2,100,7601,93.2
1,11,2,2,2700,106.2,100,8436,92.9
1,11,2,2,2700,106.2,100,9269,92.3
1,11,2,2,2700,106.2,100,10100,92.2
1,12,2,2,2700,106.2,100,1,100
1,12,2,2,2700,106.2,100,541,97.9
1,12,2,2,2700,106.2,100,1008,97.3
1,12,2,2,2700,106.2,100,1698,96.5
1,12,2,2,2700,106.2,100,2380,95.6
1,12,2,2,2700,106.2,100,3142,94.9
1,12,2,2,2700,106.2,100,3830,94.6
1,12,2,2,2700,106.2,100,4545,94
1,12,2,2,2700,106.2,100,5210,93.7
1,12,2,2,2700,106.2,100,6044,93.6
1,12,2,2,2700,106.2,100,6806,93.1
1,12,2,2,2700,106.2,100,7601,92.8
1,12,2,2,2700,106.2,100,8436,92.4
1,12,2,2,2700,106.2,100,9269,91.8
1,12,2,2,2700,106.2,100,10100,91.7
1,13,2,2,2700,106.2,100,1,100
1,13,2,2,2700,106.2,100,541,97.9
1,13,2,2,2700,106.2,100,1008,97.3
1,13,2,2,2700,106.2,100,1698,96.6
1,13,2,2,2700,106.2,100,2380,95.9
1,13,2,2,2700,106.2,100,3142,95.3
1,13,2,2,2700,106.2,100,3830,95.1
1,13,2,2,2700,106.2,100,4545,94.7
1,13,2,2,2700,106.2,100,5210,94.4
1,13,2,2,2700,106.2,100,6044,94.5
1,13,2,2,2700,106.2,100,6806,94.2
1,13,2,2,2700,106.2,100,7601,94.1
1,13,2,2,2700,106.2,100,8436,93.9
1,13,2,2,2700,106.2,100,9269,93.5
1,13,2,2,2700,106.2,100,10100,93.6
1,14,2,2,2700,106.2,100,1,100
1,14,2,2,2700,106.2,100,541,97.7
1,14,2,2,2700,106.2,100,1008,96.9
1,14,2,2,2700,106.2,100,1698,96.2
1,14,2,2,2700,106.2,100,2380,95.3
1,14,2,2,2700,106.2,100,3142,94.6
1,14,2,2,2700,106.2,100,3830,94.4
1,14,2,2,2700,106.2,100,4545,93.9
1,14,2,2,2700,106.2,100,5210,93.5
1,14,2,2,2700,106.2,100,6044,93.4
1,14,2,2,2700,106.2,100,6806,92.9
1,14,2,2,2700,106.2,100,7601,92.8
1,14,2,2,2700,106.2,100,8436,92.3
1,14,2,2,2700,106.2,100,9269,92
1,14,2,2,2700,106.2,100,10100,92
1,15,2,2,2700,106.2,100,1,100
1,15,2,2,2700,106.2,100,541,98
1,15,2,2,2700,106.2,100,1008,97.3
1,15,2,2,2700,106.2,100,1698,96.5
1,15,2,2,2700,106.2,100,2380,95.7
1,15,2,2,2700,106.2,100,3142,95
1,15,2,2,2700,106.2,100,3830,94.7
1,15,2,2,2700,106.2,100,4545,94.2
1,15,2,2,2700,106.2,100,5210,93.9
1,15,2,2,2700,106.2,100,6044,93.6
1,15,2,2,2700,106.2,100,6806,93.3
1,15,2,2,2700,106.2,100,7601,93.1
1,15,2,2,2700,106.2,100,8436,92.7
1,15,2,2,2700,106.2,100,9269,92.4
1,15,2,2,2700,106.2,100,10100,92.6
1,16,2,2,2700,106.2,100,1,100
1,16,2,2,2700,106.2,100,541,97.5
1,16,2,2,2700,106.2,100,1008,96.8
1,16,2,2,2700,106.2,100,1698,96
1,16,2,2,2700,106.2,100,2380,95.2
1,16,2,2,2700,106.2,100,3142,94.5
1,16,2,2,2700,106.2,100,3830,94.1
1,16,2,2,2700,106.2,100,4545,93.8
1,16,2,2,2700,106.2,100,5210,93.4
1,16,2,2,2700,106.2,100,6044,93
1,16,2,2,2700,106.2,100,6806,92.6
1,16,2,2,2700,106.2,100,7601,92.4
1,16,2,2,2700,106.2,100,8436,92.1
1,16,2,2,2700,106.2,100,9269,91.7
1,16,2,2,2700,106.2,100,10100,92
1,17,2,2,2700,106.2,100,1,100
1,17,2,2,2700,106.2,100,541,97.7
1,17,2,2,2700,106.2,100,1008,96.9
1,17,2,2,2700,106.2,100,1698,95.8
1,17,2,2,2700,106.2,100,2380,94.7
1,17,2,2,2700,106.2,100,3142,93.7
1,17,2,2,2700,106.2,100,3830,93.1
1,17,2,2,2700,106.2,100,4545,92.4
1,17,2,2,2700,106.2,100,5210,92
1,17,2,2,2700,106.2,100,6044,91.2
1,17,2,2,2700,106.2,100,6806,90.7
1,17,2,2,2700,106.2,100,7601,90.2
1,17,2,2,2700,106.2,100,8436,89.8
1,17,2,2,2700,106.2,100,9269,89.4
1,17,2,2,2700,106.2,100,10100,89.7
1,18,2,2,2700,106.2,100,1,100
1,18,2,2,2700,106.2,100,541,98.4
1,18,2,2,2700,106.2,100,1008,98.1
1,18,2,2,2700,106.2,100,1698,97.5
1,18,2,2,2700,106.2,100,2380,96.9
1,18,2,2,2700,106.2,100,3142,96.5
1,18,2,2,2700,106.2,100,3830,96.3
1,18,2,2,2700,106.2,100,4545,95.9
1,18,2,2,2700,106.2,100,5210,95.8
1,18,2,2,2700,106.2,100,6044,95.4
1,18,2,2,2700,106.2,100,6806,95.1
1,18,2,2,2700,106.2,100,7601,94.8
1,18,2,2,2700,106.2,100,8436,94.7
1,18,2,2,2700,106.2,100,9269,94.3
1,18,2,2,2700,106.2,100,10100,94.6
1,19,2,2,2700,106.2,100,1,100
1,19,2,2,2700,106.2,100,541,98.3
1,19,2,2,2700,106.2,100,1008,98
1,19,2,2,2700,106.2,100,1698,97.3
1,19,2,2,2700,106.2,100,2380,96.5
1,19,2,2,2700,106.2,100,3142,96
1,19,2,2,2700,106.2,100,3830,95.8
1,19,2,2,2700,106.2,100,4545,95.2
1,19,2,2,2700,106.2,100,5210,95.2
1,19,2,2,2700,106.2,100,6044,94.8
1,19,2,2,2700,106.2,100,6806,94.6
1,19,2,2,2700,106.2,100,7601,94.4
1,19,2,2,2700,106.2,100,8436,94.3
1,19,2,2,2700,106.2,100,9269,93.9
1,19,2,2,2700,106.2,100,10100,94.2
1,20,2,2,2700,106.2,100,1,100
1,20,2,2,2700,106.2,100,541,98.4
1,20,2,2,2700,106.2,100,1008,98
1,20,2,2,2700,106.2,100,1698,97.4
1,20,2,2,2700,106.2,100,2380,96.6
1,20,2,2,2700,106.2,100,3142,96.1
1,20,2,2,2700,106.2,100,3830,95.9
1,20,2,2,2700,106.2,100,4545,95.4
1,20,2,2,2700,106.2,100,5210,95.4
1,20,2,2,2700,106.2,100,6044,95.2
1,20,2,2,2700,106.2,100,6806,95
1,20,2,2,2700,106.2,100,7601,94.8
1,20,2,2,2700,106.2,100,8436,94.7
1,20,2,2,2700,106.2,100,9269,94.3
1,20,2,2,2700,106.2,100,10100,94.5
1,21,2,2,2700,106.2,100,1,100
1,21,2,2,2700,106.2,100,541,98
1,21,2,2,2700,106.2,100,1008,97.6
1,21,2,2,2700,106.2,100,1698,96.9
1,21,2,2,2700,106.2,100,2380,96
1,21,2,2,2700,106.2,100,3142,95.5
1,21,2,2,2700,106.2,100,3830,95.2
1,21,2,2,2700,106.2,100,4545,94.6
1,21,2,2,2700,106.2,100,5210,94.4
1,21,2,2,2700,106.2,100,6044,94.1
1,21,2,2,2700,106.2,100,6806,93.7
1,21,2,2,2700,106.2,100,7601,93.3
1,21,2,2,2700,106.2,100,8436,92.5
1,21,2,2,2700,106.2,100,9269,92.2
1,21,2,2,2700,106.2,100,10100,92.2
1,22,2,2,2700,106.2,100,1,100
1,22,2,2,2700,106.2,100,541,97.8
1,22,2,2,2700,106.2,100,1008,97.3
1,22,2,2,2700,106.2,100,1698,96.6
1,22,2,2,2700,106.2,100,2380,95.7
1,22,2,2,2700,106.2,100,3142,95
1,22,2,2,2700,106.2,100,3830,94.6
1,22,2,2,2700,106.2,100,4545,94.1
1,22,2,2,2700,106.2,100,5210,93.7
1,22,2,2,2700,106.2,100,6044,93.4
1,22,2,2,2700,106.2,100,6806,92.8
1,22,2,2,2700,106.2,100,7601,92.1
1,22,2,2,2700,106.2,100,8436,91.4
1,22,2,2,2700,106.2,100,9269,90.8
1,22,2,2,2700,106.2,100,10100,90.7
1,23,2,2,2700,106.2,100,1,100
1,23,2,2,2700,106.2,100,541,97.5
1,23,2,2,2700,106.2,100,1008,97
1,23,2,2,2700,106.2,100,1698,96.3
1,23,2,2,2700,106.2,100,2380,95.5
1,23,2,2,2700,106.2,100,3142,94.9
1,23,2,2,2700,106.2,100,3830,94.4
1,23,2,2,2700,106.2,100,4545,94
1,23,2,2,2700,106.2,100,5210,93.6
1,23,2,2,2700,106.2,100,6044,93.4
1,23,2,2,2700,106.2,100,6806,92.9
1,23,2,2,2700,106.2,100,7601,92.5
1,23,2,2,2700,106.2,100,8436,92
1,23,2,2,2700,106.2,100,9269,91.3
1,23,2,2,2700,106.2,100,10100,91.4
1,24,2,2,2700,106.2,100,1,100
1,24,2,2,2700,106.2,100,541,97.8
1,24,2,2,2700,106.2,100,1008,97.1
1,24,2,2,2700,106.2,100,1698,96.5
1,24,2,2,2700,106.2,100,2380,95.7
1,24,2,2,2700,106.2,100,3142,95.1
1,24,2,2,2700,106.2,100,3830,94.8
1,24,2,2,2700,106.2,100,4545,94.4
1,24,2,2,2700,106.2,100,5210,94
1,24,2,2,2700,106.2,100,6044,93.9
1,24,2,2,2700,106.2,100,6806,93.6
1,24,2,2,2700,106.2,100,7601,93.2
1,24,2,2,2700,106.2,100,8436,92.9
1,24,2,2,2700,106.2,100,9269,92.3
1,24,2,2,2700,106.2,100,10100,92.6
1,25,2,2,2700,106.2,100,1,100
1,25,2,2,2700,106.2,100,541,97.8
1,25,2,2,2700,106.2,100,1008,97.1
1,25,2,2,2700,106.2,100,1698,96.4
1,25,2,2,2700,106.2,100,2380,95.6
1,25,2,2,2700,106.2,100,3142,95
1,25,2,2,2700,106.2,100,3830,94.5
1,25,2,2,2700,106.2,100,4545,94.1
1,25,2,2,2700,106.2,100,5210,93.8
1,25,2,2,2700,106.2,100,6044,93.3
1,25,2,2,2700,106.2,100,6806,93
1,25,2,2,2700,106.2,100,7601,92.5
1,25,2,2,2700,106.2,100,8436,92.1
1,25,2,2,2700,106.2,100,9269,91.6
1,25,2,2,2700,106.2,100,10100,91.8
1,1,2,2,2700,56.8,150,0,100
1,1,2,2,2700,56.8,150,542,99.6
1,1,2,2,2700,56.8,150,1010,99.9
1,1,2,2,2700,56.8,150,1699,99.9
1,1,2,2,2700,56.8,150,2372,99.7
1,1,2,2,2700,56.8,150,3124,99.5
1,1,2,2,2700,56.8,150,3812,99.4
1,1,2,2,2700,56.8,150,4520,99.2
1,1,2,2,2700,56.8,150,5185,99.3
1,1,2,2,2700,56.8,150,6019,99.3
1,1,2,2,2700,56.8,150,6780,99
1,1,2,2,2700,56.8,150,7577,99.2
1,1,2,2,2700,56.8,150,8411,98.9
1,1,2,2,2700,56.8,150,9239,98.6
1,1,2,2,2700,56.8,150,10074,98.7
1,2,2,2,2700,56.8,150,0,100
1,2,2,2,2700,56.8,150,542,99.2
1,2,2,2,2700,56.8,150,1010,99.4
1,2,2,2,2700,56.8,150,1699,99.3
1,2,2,2,2700,56.8,150,2372,99.3
1,2,2,2,2700,56.8,150,3124,99
1,2,2,2,2700,56.8,150,3812,98.9
1,2,2,2,2700,56.8,150,4520,98.8
1,2,2,2,2700,56.8,150,5185,98.8
1,2,2,2,2700,56.8,150,6019,99.1
1,2,2,2,2700,56.8,150,6780,98.8
1,2,2,2,2700,56.8,150,7577,98.8
1,2,2,2,2700,56.8,150,8411,98.7
1,2,2,2,2700,56.8,150,9239,98.2
1,2,2,2,2700,56.8,150,10074,98.4
1,3,2,2,2700,56.8,150,0,100
1,3,2,2,2700,56.8,150,542,99.3
1,3,2,2,2700,56.8,150,1010,99.4
1,3,2,2,2700,56.8,150,1699,99.4
1,3,2,2,2700,56.8,150,2372,99.5
1,3,2,2,2700,56.8,150,3124,99.1
1,3,2,2,2700,56.8,150,3812,99
1,3,2,2,2700,56.8,150,4520,98.9
1,3,2,2,2700,56.8,150,5185,98.9
1,3,2,2,2700,56.8,150,6019,99.3
1,3,2,2,2700,56.8,150,6780,98.9
1,3,2,2,2700,56.8,150,7577,98.8
1,3,2,2,2700,56.8,150,8411,98.8
1,3,2,2,2700,56.8,150,9239,98.3
1,3,2,2,2700,56.8,150,10074,98.6
1,4,2,2,2700,56.8,150,0,100
1,4,2,2,2700,56.8,150,542,99.4
1,4,2,2,2700,56.8,150,1010,99.5
