Test_ID,Sample_ID,Vf,Flux_0,CCT,CCTx,CCTy,Ts,IF,Time,Flux_t,DeltaColor_t
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,5544,98.2,0.0017
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,5544,98.7,0.0017
5,4,3.24,205,3062,0.432,0.4006,55,700,5544,97.6,0.0019
5,5,3.25,203,3135,0.4271,0.3986,55,700,5544,97.3,0.0016
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,5544,97.7,0.0018
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,5544,98.9,0.0016
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,5544,97.4,0.0016
5,9,3.26,206.7,3165,0.425,0.3976,55,700,5544,97.9,0.0016
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,5544,98.3,0.0015
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,5544,98,0.002
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,5544,97.9,0.0018
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,5544,97.8,0.0015
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,5544,98,0.0016
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,5544,96.8,0.0018
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,5544,98.2,0.0014
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,5544,98.1,0.0015
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,5544,97.5,0.0015
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,5544,98.2,0.0015
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,5544,98,0.0011
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,5544,97.2,0.0016
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,5544,96.9,0.0014
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,5544,98,0.0013
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,5544,97.6,0.0011
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,5544,98.4,0.0016
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,6048,98.8,0.0017
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,6048,97.7,0.0018
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,6048,99.1,0.0017
5,4,3.24,205,3062,0.432,0.4006,55,700,6048,97.2,0.0018
5,5,3.25,203,3135,0.4271,0.3986,55,700,6048,97.5,0.0017
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,6048,97.2,0.002
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,6048,98.2,0.0016
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,6048,97.6,0.0016
5,9,3.26,206.7,3165,0.425,0.3976,55,700,6048,97.3,0.0015
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,6048,98.2,0.0014
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,6048,98.1,0.0021
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,6048,97.2,0.0019
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,6048,98.1,0.0015
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,6048,97.7,0.0017
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,6048,97.2,0.0019
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,6048,97.7,0.0017
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,6048,97.5,0.0017
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,6048,97.8,0.0017
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,6048,98.3,0.0016
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,6048,98,0.0013
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,6048,97.3,0.0018
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,6048,97,0.0018
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,6048,98.4,0.0013
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,6048,97.7,0.0014
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,6048,99.1,0.0017
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,6552,98.9,0.0018
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,6552,97,0.0018
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,6552,99.3,0.0018
5,4,3.24,205,3062,0.432,0.4006,55,700,6552,97,0.0019
5,5,3.25,203,3135,0.4271,0.3986,55,700,6552,97.7,0.0017
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,6552,96.9,0.0018
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,6552,98.1,0.0018
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,6552,97.8,0.0015
5,9,3.26,206.7,3165,0.425,0.3976,55,700,6552,97,0.0018
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,6552,98.5,0.0015
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,6552,97,0.0019
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,6552,97,0.0019
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,6552,97.6,0.0015
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,6552,97.5,0.0017
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,6552,96.7,0.0019
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,6552,97.4,0.0017
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,6552,97.4,0.0016
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,6552,97,0.0016
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,6552,97.7,0.0016
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,6552,97.3,0.0012
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,6552,97.1,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,6552,96,0.0016
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,6552,97.8,0.0013
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,6552,96.7,0.0015
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,6552,98.1,0.0017
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,7056,99.1,0.0016
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,7056,98.3,0.0019
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,7056,99.6,0.0017
5,4,3.24,205,3062,0.432,0.4006,55,700,7056,98,0.0019
5,5,3.25,203,3135,0.4271,0.3986,55,700,7056,98.1,0.0017
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,7056,97.8,0.0019
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,7056,98.9,0.0016
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,7056,98,0.0015
5,9,3.26,206.7,3165,0.425,0.3976,55,700,7056,97.9,0.0016
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,7056,98.6,0.0014
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,7056,98.2,0.0019
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,7056,97.8,0.0019
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,7056,98.6,0.0015
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,7056,98.5,0.0016
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,7056,97.8,0.0018
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,7056,98.3,0.0017
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,7056,98.3,0.0015
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,7056,98.4,0.0016
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,7056,99,0.0015
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,7056,98.6,0.0013
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,7056,97.6,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,7056,97.6,0.0017
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,7056,99.1,0.0013
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,7056,98.3,0.0015
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,7056,99,0.0016
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,168,100.2,0.0009
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,168,100.1,0.0008
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,168,99.3,0.0008
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,168,100.6,0.0007
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,168,99.3,0.0009
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,168,99.9,0.0008
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,168,99.5,0.0009
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,168,99.2,0.0008
6,9,3.37,203,3232,0.4215,0.3974,105,700,168,100.3,0.0008
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,168,99.4,0.0006
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,168,100.2,0.0009
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,168,99.7,0.0009
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,168,99.8,0.0008
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,168,99.6,0.0008
6,15,3.2,179,3083,0.4325,0.4043,105,700,168,99.6,0.0007
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,168,99,0.0009
6,17,3.27,186.2,3063,0.43,0.3965,105,700,168,99.5,0.0009
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,168,99.6,0.0008
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,168,100,0.0008
6,20,3.2,163,3038,0.4356,0.4052,105,700,168,100.2,0.0009
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,168,98.8,0.0012
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,168,99.2,0.0008
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,168,99.1,0.0009
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,168,99.2,0.0008
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,168,100.9,0.0008
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,1008,100.4,0.0014
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,1008,100.3,0.0013
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,1008,99.1,0.0013
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,1008,100.5,0.0013
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,1008,99.2,0.0014
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,1008,99.9,0.0013
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,1008,98.9,0.0013
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,1008,99.5,0.0013
6,9,3.37,203,3232,0.4215,0.3974,105,700,1008,100.3,0.0012
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,1008,99.7,0.0012
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,1008,100.6,0.0013
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,1008,99,0.0013
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,1008,100.5,0.0013
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,1008,99.1,0.0014
6,15,3.2,179,3083,0.4325,0.4043,105,700,1008,98.8,0.0012
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,1008,98.5,0.0013
6,17,3.27,186.2,3063,0.43,0.3965,105,700,1008,98.6,0.0012
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,1008,99.3,0.0013
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,1008,99.2,0.0012
6,20,3.2,163,3038,0.4356,0.4052,105,700,1008,100.3,0.0013
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,1008,98.5,0.0014
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,1008,98.7,0.0012
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,1008,98.3,0.0013
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,1008,99,0.0014
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,1008,100.9,0.0013
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,1512,99.8,0.0015
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,1512,99.4,0.0014
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,1512,98.7,0.0015
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,1512,100,0.0015
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,1512,98.8,0.0015
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,1512,99.2,0.0015
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,1512,98.5,0.0015
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,1512,99.1,0.0013
6,9,3.37,203,3232,0.4215,0.3974,105,700,1512,99.3,0.0014
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,1512,99.3,0.0012
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,1512,99.6,0.0015
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,1512,98.7,0.0015
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,1512,98.8,0.0015
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,1512,98.8,0.0016
6,15,3.2,179,3083,0.4325,0.4043,105,700,1512,98.6,0.0014
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,1512,98.8,0.0016
6,17,3.27,186.2,3063,0.43,0.3965,105,700,1512,99.8,0.0016
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,1512,99.7,0.0015
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,1512,99.1,0.0014
6,20,3.2,163,3038,0.4356,0.4052,105,700,1512,99.3,0.0015
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,1512,98.2,0.0017
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,1512,99,0.0015
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,1512,99,0.0015
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,1512,99.3,0.0017
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,1512,99.8,0.0015
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,2016,99.5,0.0016
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,2016,99.9,0.0015
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,2016,98.4,0.0015
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,2016,99.8,0.0015
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,2016,98.7,0.0016
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,2016,99.2,0.0014
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,2016,98.4,0.0014
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,2016,99,0.0013
6,9,3.37,203,3232,0.4215,0.3974,105,700,2016,99.7,0.0014
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,2016,99.3,0.0012
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,2016,98.7,0.0015
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,2016,98.8,0.0016
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,2016,98,0.0016
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,2016,98.7,0.0017
6,15,3.2,179,3083,0.4325,0.4043,105,700,2016,98.7,0.0015
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,2016,98.6,0.0013
6,17,3.27,186.2,3063,0.43,0.3965,105,700,2016,99.3,0.0013
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,2016,98.7,0.0014
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,2016,99,0.0014
6,20,3.2,163,3038,0.4356,0.4052,105,700,2016,98.3,0.0016
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,2016,98.1,0.0017
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,2016,98.1,0.0013
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,2016,98.9,0.0013
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,2016,98.3,0.0015
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,2016,98.8,0.0016
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,2520,99.9,0.0015
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,2520,99.2,0.0015
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,2520,98,0.0016
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,2520,100,0.0014
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,2520,98.3,0.0014
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,2520,99.1,0.0013
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,2520,97.9,0.0014
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,2520,98.6,0.0015
6,9,3.37,203,3232,0.4215,0.3974,105,700,2520,99.2,0.0013
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,2520,98.8,0.0013
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,2520,97.6,0.0016
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,2520,97.6,0.0016
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,2520,97.9,0.0017
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,2520,97.6,0.0016
6,15,3.2,179,3083,0.4325,0.4043,105,700,2520,97.5,0.0015
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,2520,98,0.0011
6,17,3.27,186.2,3063,0.43,0.3965,105,700,2520,98.7,0.0011
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,2520,98.6,0.0012
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,2520,97.9,0.0015
6,20,3.2,163,3038,0.4356,0.4052,105,700,2520,97.4,0.0015
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,2520,97.7,0.0015
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,2520,99.4,0.0013
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,2520,98.6,0.0011
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,2520,98.6,0.0014
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,2520,97.9,0.0015
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,3024,99.7,0.0014
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,3024,98.7,0.0014
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,3024,97.8,0.0015
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,3024,99.7,0.0014
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,3024,97.9,0.0013
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,3024,98.6,0.0012
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,3024,97.5,0.0014
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,3024,98.1,0.0013
6,9,3.37,203,3232,0.4215,0.3974,105,700,3024,98.9,0.0013
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,3024,98.5,0.0012
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,3024,99.4,0.0015
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,3024,98.7,0.0016
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,3024,98.7,0.0016
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,3024,98.6,0.0018
6,15,3.2,179,3083,0.4325,0.4043,105,700,3024,98.4,0.0015
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,3024,97.4,0.0011
6,17,3.27,186.2,3063,0.43,0.3965,105,700,3024,97.6,0.0011
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,3024,97.6,0.0011
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,3024,99,0.0015
6,20,3.2,163,3038,0.4356,0.4052,105,700,3024,99.3,0.0017
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,3024,97.3,0.0014
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,3024,98.1,0.0013
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,3024,97.9,0.001
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,3024,97.5,0.0013
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,3024,99.9,0.0016
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,3528,98.7,0.0014
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,3528,98.5,0.0013
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,3528,97.7,0.0014
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,3528,98.7,0.0014
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,3528,97.8,0.0011
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,3528,97.9,0.0011
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,3528,97.4,0.0013
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,3528,98.2,0.0012
6,9,3.37,203,3232,0.4215,0.3974,105,700,3528,98.3,0.0012
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,3528,98.3,0.0011
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,3528,99.1,0.0012
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,3528,98.5,0.0015
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,3528,99.6,0.0015
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,3528,98.4,0.0015
6,15,3.2,179,3083,0.4325,0.4043,105,700,3528,98.1,0.0014
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,3528,97.4,0.0011
6,17,3.27,186.2,3063,0.43,0.3965,105,700,3528,98,0.0011
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,3528,97.4,0.0011
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,3528,98.8,0.0014
6,20,3.2,163,3038,0.4356,0.4052,105,700,3528,99.3,0.0014
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,3528,97.4,0.0013
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,3528,98,0.0012
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,3528,98,0.001
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,3528,97.6,0.0013
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,3528,99.7,0.0014
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,4032,98.1,0.0013
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,4032,98,0.0013
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,4032,97.4,0.0013
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,4032,97.9,0.0013
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,4032,97.6,0.0011
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,4032,97.4,0.001
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,4032,97.3,0.0012
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,4032,98,0.0011
6,9,3.37,203,3232,0.4215,0.3974,105,700,4032,98,0.0011
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,4032,98.2,0.0011
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,4032,98,0.0012
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,4032,97.4,0.0014
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,4032,97.2,0.0015
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,4032,97.9,0.0015
6,15,3.2,179,3083,0.4325,0.4043,105,700,4032,97.7,0.0013
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,4032,97.4,0.0013
6,17,3.27,186.2,3063,0.43,0.3965,105,700,4032,97.7,0.0012
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,4032,97.7,0.0012
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,4032,98.2,0.0013
6,20,3.2,163,3038,0.4356,0.4052,105,700,4032,97.7,0.0014
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,4032,97.2,0.0014
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,4032,99.5,0.0013
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,4032,97.7,0.0011
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,4032,99.3,0.0011
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,4032,98,0.0014
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,4536,99.3,0.0011
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,4536,99.3,0.001
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,4536,97.5,0.0012
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,4536,98.7,0.0011
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,4536,97.7,0.0011
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,4536,98.6,0.001
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,4536,97.4,0.0011
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,4536,98.3,0.0009
6,9,3.37,203,3232,0.4215,0.3974,105,700,4536,99.6,0.0009
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,4536,98.4,0.0009
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,4536,98,0.0011
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,4536,97,0.0014
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,4536,97.8,0.0015
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,4536,97.9,0.0014
6,15,3.2,179,3083,0.4325,0.4043,105,700,4536,97.7,0.0013
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,4536,96.3,0.0013
6,17,3.27,186.2,3063,0.43,0.3965,105,700,4536,96.7,0.0015
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,4536,96.6,0.0013
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,4536,98.1,0.0012
6,20,3.2,163,3038,0.4356,0.4052,105,700,4536,98.6,0.0012
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,4536,96.4,0.0015
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,4536,96.9,0.0014
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,4536,97,0.0014
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,4536,96.8,0.001
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,4536,99.5,0.0013
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,5040,98.6,0.001
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,5040,97.9,0.0012
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,5040,97,0.001
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,5040,97.9,0.0011
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,5040,97.1,0.0014
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,5040,97.5,0.0013
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,5040,96.9,0.0012
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,5040,97.9,0.0011
6,9,3.37,203,3232,0.4215,0.3974,105,700,5040,98.2,0.001
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,5040,97.9,0.0009
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,5040,97,0.0012
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,5040,97.2,0.0014
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,5040,96.6,0.0014
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,5040,97.3,0.0014
6,15,3.2,179,3083,0.4325,0.4043,105,700,5040,97.2,0.0013
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,5040,96.4,0.0019
6,17,3.27,186.2,3063,0.43,0.3965,105,700,5040,96.6,0.0019
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,5040,96.8,0.0019
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,5040,97.5,0.0012
6,20,3.2,163,3038,0.4356,0.4052,105,700,5040,97,0.0013
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,5040,95.9,0.002
